creator_id,name,description,config_hash,config,total_return,max_drawdown,success_rate,sharpe_ratio,total_trades,total_stocks,quality_score,subscribers,top_holdings,is_public,is_active,is_showcase
"system_showcase","Bullish Harami V0","Showcase strategy: Bullish Harami V0","75234ae08625076b","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""bullish_harami_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""BULLISH_HARAMI""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Bullish Marubozu V0","Showcase strategy: Bullish Marubozu V0","a922dc1dad63e8b9","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""bullish_marubozu_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""BULLISH_MARUBOZU""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Climax Volume V0","Showcase strategy: Climax Volume V0","d05d0ec2cbb68b04","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""climax_volume_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""CLIMAX_VOLUME""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Cup And Handle V0","Showcase strategy: Cup And Handle V0","da6f8513aed5ffb2","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""cup_and_handle_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""CUP_AND_HANDLE""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Doji Reversal V0","Showcase strategy: Doji Reversal V0","a21a73068f0e8a58","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""doji_reversal_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""DOJI""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Base","Showcase strategy: Donchian Breakout Base","f390b2d065530cec","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_base_period20"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Base","Showcase strategy: Donchian Breakout Base","b1a8ed0846f2f223","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2024-03-04"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_base_period30"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""period"":30,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout High Margin","Showcase strategy: Donchian Breakout High Margin","65281e1a865f3894","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_high_margin_period20_min10"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""min"":10,""type"":""NPM""}],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Largecap","Showcase strategy: Donchian Breakout Largecap","74bdaa15c11cac21","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_largecap_period20"",""filters"":{""marketCap"":[""large""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Largecap","Showcase strategy: Donchian Breakout Largecap","0fa6badffa901c87","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2024-03-04"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_largecap_period30"",""filters"":{""marketCap"":[""large""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""period"":30,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Low Debt","Showcase strategy: Donchian Breakout Low Debt","fe8f34e7597fc312","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_low_debt_period30_max0.4"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""max"":0.4,""type"":""DE_RATIO""}],""technicalIndicators"":[{""period"":30,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Quality ROE","Showcase strategy: Donchian Breakout Quality ROE","ab6cf756f9bc55b2","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_quality_roe_period20_min16"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""min"":16,""type"":""ROE""}],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Syariah","Showcase strategy: Donchian Breakout Syariah","08bf4b5df929b59a","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_syariah_period20"",""filters"":{""marketCap"":[""large"",""mid""],""syariah"":true},""fundamentalIndicators"":[],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Value PBV","Showcase strategy: Donchian Breakout Value PBV","56d92c989d7bfde2","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_value_pbv_period20_max1.2"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""max"":1.2,""type"":""PBV""}],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Donchian Breakout Value PE","Showcase strategy: Donchian Breakout Value PE","4da1d6ce289533dc","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""donchian_breakout_value_pe_period20_max15"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""max"":15,""type"":""PE_RATIO""}],""technicalIndicators"":[{""period"":20,""type"":""DONCHIAN_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Double Bottom V0","Showcase strategy: Double Bottom V0","4d8e1c02aa24daef","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""double_bottom_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""DOUBLE_BOTTOM""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Base","Showcase strategy: EMA Crossover Base","91019852d2e48fd2","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_base_shortPeriod8_longPeriod20"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""longPeriod"":20,""shortPeriod"":8,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover High Margin","Showcase strategy: EMA Crossover High Margin","72b3bedd673626d9","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_high_margin_shortPeriod8_longPeriod26_min10"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""min"":10,""type"":""NPM""}],""technicalIndicators"":[{""longPeriod"":26,""shortPeriod"":8,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Largecap","Showcase strategy: EMA Crossover Largecap","c95ea1f0d280286d","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_largecap_shortPeriod8_longPeriod20"",""filters"":{""marketCap"":[""large""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""longPeriod"":20,""shortPeriod"":8,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Liquid","Showcase strategy: EMA Crossover Liquid","30a4f0ac215dda88","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_liquid_shortPeriod12_longPeriod20_minDailyValue2000000000"",""filters"":{""marketCap"":[""large"",""mid""],""minDailyValue"":2000000000},""fundamentalIndicators"":[],""technicalIndicators"":[{""longPeriod"":20,""shortPeriod"":12,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Low Debt","Showcase strategy: EMA Crossover Low Debt","a50334ed6d9c2aa3","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_low_debt_shortPeriod8_longPeriod20_max0.8"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""max"":0.8,""type"":""DE_RATIO""}],""technicalIndicators"":[{""longPeriod"":20,""shortPeriod"":8,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Quality ROE","Showcase strategy: EMA Crossover Quality ROE","d707476a817056a0","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_quality_roe_shortPeriod12_longPeriod20_min16"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""min"":16,""type"":""ROE""}],""technicalIndicators"":[{""longPeriod"":20,""shortPeriod"":12,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Syariah","Showcase strategy: EMA Crossover Syariah","f060d65b44079cb4","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_syariah_shortPeriod12_longPeriod20"",""filters"":{""marketCap"":[""large"",""mid""],""syariah"":true},""fundamentalIndicators"":[],""technicalIndicators"":[{""longPeriod"":20,""shortPeriod"":12,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Value PBV","Showcase strategy: EMA Crossover Value PBV","a9b70510e91665c1","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_value_pbv_shortPeriod8_longPeriod26_max1.6"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""max"":1.6,""type"":""PBV""}],""technicalIndicators"":[{""longPeriod"":26,""shortPeriod"":8,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","EMA Crossover Value PE","Showcase strategy: EMA Crossover Value PE","f5e881496a2b145e","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""ema_crossover_value_pe_shortPeriod8_longPeriod26_max15"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""max"":15,""type"":""PE_RATIO""}],""technicalIndicators"":[{""longPeriod"":26,""shortPeriod"":8,""type"":""EMA_CROSSOVER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Hammer V0","Showcase strategy: Hammer V0","c7025a836119e76b","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""hammer_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""HAMMER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Inverted Hammer V0","Showcase strategy: Inverted Hammer V0","7e2d391f6cac0a25","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""inverted_hammer_v0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""type"":""INVERTED_HAMMER""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Keltner Oversold Base","Showcase strategy: Keltner Oversold Base","b762c2e9c843f711","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""keltner_oversold_base_period20_atrPeriod14_multiplier2.0"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""atrPeriod"":14,""multiplier"":2,""period"":20,""type"":""KELTNER_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Keltner Oversold High Margin","Showcase strategy: Keltner Oversold High Margin","def1a7a8ae85617a","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""keltner_oversold_high_margin_period20_atrPeriod14_multiplier1.5_min10"",""filters"":{""marketCap"":[""large"",""mid""]},""fundamentalIndicators"":[{""min"":10,""type"":""NPM""}],""technicalIndicators"":[{""atrPeriod"":14,""multiplier"":1.5,""period"":20,""type"":""KELTNER_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Keltner Oversold Largecap","Showcase strategy: Keltner Oversold Largecap","eff64a08c54e42f9","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""keltner_oversold_largecap_period20_atrPeriod10_multiplier1.5"",""filters"":{""marketCap"":[""large""]},""fundamentalIndicators"":[],""technicalIndicators"":[{""atrPeriod"":10,""multiplier"":1.5,""period"":20,""type"":""KELTNER_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
"system_showcase","Keltner Oversold Liquid","Showcase strategy: Keltner Oversold Liquid","c3635db2f4828874","{""backtestConfig"":{""endDate"":""2026-02-13"",""initialCapital"":100000000,""portfolio"":{""maxPositions"":5,""minPositionPercent"":5,""positionSizePercent"":20},""riskManagement"":{""maxHoldingDays"":21,""stopLoss"":{""method"":""FIXED"",""percent"":7},""takeProfit"":{""method"":""FIXED"",""percent"":15}},""startDate"":""2025-02-25"",""tradingCosts"":{""brokerFee"":0.15,""minimumFee"":1000,""sellFee"":0.15,""slippageBps"":0,""spreadBps"":0}},""backtestId"":""keltner_oversold_liquid_period20_atrPeriod10_multiplier2.0_minDailyValue2000000000"",""filters"":{""marketCap"":[""large"",""mid""],""minDailyValue"":2000000000},""fundamentalIndicators"":[],""technicalIndicators"":[{""atrPeriod"":10,""multiplier"":2,""period"":20,""type"":""KELTNER_CHANNEL""}]}","","","","","0","0","Unknown","0","[]","true","true","true"
